participant;percentage;time;pos_x_right;pos_y_right;dil_right;pos_x_left;pos_y_left;dil_left;brightness;fov;trial;;
Marion;30;372.88;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;372.9;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;372.92;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;372.94;0;0.5;-1;0;0.5;-1;0.6;25;1;;
Marion;30;372.96;-1;-0.5;-1;-1;-0.5;-1;0.6;25;1;;
Marion;30;372.98;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.02;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.04;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;373.06;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.08;0;0.5;-1;0;0.5;-1;0.6;25;1;;
Marion;30;373.1;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.12;-1;0.5;-1;-1;0.5;-1;0.6;25;1;;
Marion;30;373.14;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.16;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.18;0;0.5;-1;0;0.5;-1;0.6;25;1;;
Marion;30;373.2;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.22;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.24;1;0.5;-1;1;0.5;-1;0.6;25;1;;
Marion;30;373.26;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.28;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.3;-1;0.5;-1;-1;0.5;-1;0.6;25;1;;
Marion;30;373.32;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.34;0;-0.5;-1;0;-0.5;-1;0.6;25;1;;
Marion;30;373.36;-1;0;-1;-1;0;-1;0.6;25;1;;
Marion;30;373.38;1;-0.5;-1;1;-0.5;-1;0.6;25;1;;
Marion;30;373.4;0;-0.5;-1;0;-0.5;-1;0.6;25;1;;
Marion;30;373.42;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.44;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.46;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.48;0;0.5;-1;0;0.5;-1;0.6;25;1;;
Marion;30;373.5;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.52;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.54;0;-0.5;-1;0;-0.5;-1;0.6;25;1;;
Marion;30;373.56;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.58;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.6;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.62;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.64;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.66;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.68;-1;0;-1;-1;0;-1;0.6;25;1;;
Marion;30;373.7;0;0.5;-1;0;0.5;-1;0.6;25;1;;
Marion;30;373.72;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.74;0;-0.5;-1;0;-0.5;-1;0.6;25;1;;
Marion;30;373.76;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.78;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.8;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.82;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.84;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.86;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.88;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.9;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.92;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.94;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.96;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;373.98;0;-1;-1;0;-1;-1;0.6;25;1;;
Marion;30;374;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.02;0;0.5;-1;0;0.5;-1;0.6;25;1;;
Marion;30;374.04;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.06;1;0.5;-1;1;0.5;-1;0.6;25;1;;
Marion;30;374.08;1;0;-1;1;0;-1;0.6;25;1;;
Marion;30;374.1;0;0.5;-1;0;0.5;-1;0.6;25;1;;
Marion;30;374.12;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.14;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.16;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.18;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;374.2;-1;0;-1;-1;0;-1;0.6;25;1;;
Marion;30;374.22;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;374.24;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;374.26;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.28;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.3;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.32;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.34;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.36;0;-0.5;-1;0;-0.5;-1;0.6;25;1;;
Marion;30;374.38;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.4;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.42;-1;0.5;-1;-1;0.5;-1;0.6;25;1;;
Marion;30;374.44;0;0.5;-1;0;0.5;-1;0.6;25;1;;
Marion;30;374.46;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.48;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.5;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;374.52;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.54;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;374.56;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.58;1;0;-1;1;0;-1;0.6;25;1;;
Marion;30;374.6;1;-0.5;-1;1;-0.5;-1;0.6;25;1;;
Marion;30;374.62;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.64;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.66;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;374.68;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.7;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.72;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.74;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.76;-1;0;-1;-1;0;-1;0.6;25;1;;
Marion;30;374.78;1;0.5;-1;1;0.5;-1;0.6;25;1;;
Marion;30;374.8;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.82;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.84;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.86;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.88;1;-0.5;-1;1;-0.5;-1;0.6;25;1;;
Marion;30;374.9;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.92;-1;0.5;-1;-1;0.5;-1;0.6;25;1;;
Marion;30;374.94;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.96;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;374.98;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.02;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.04;0;-1;-1;0;-1;-1;0.6;25;1;;
Marion;30;375.06;0;-1;-1;0;-1;-1;0.6;25;1;;
Marion;30;375.08;-1;-0.5;-1;-1;-0.5;-1;0.6;25;1;;
Marion;30;375.1;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.12;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.14;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.16;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.18;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.2;-2;0;-1;-2;0;-1;0.6;25;1;;
Marion;30;375.22;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.24;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.26;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.28;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.3;-1;0;-1;-1;0;-1;0.6;25;1;;
Marion;30;375.32;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.34;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;375.36;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;375.38;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.4;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.42;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.44;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.46;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.48;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.5;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.52;0;-1;-1;0;-1;-1;0.6;25;1;;
Marion;30;375.54;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.56;-2;1;-1;-2;1;-1;0.6;25;1;;
Marion;30;375.58;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.6;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.62;0;1;-1;0;1;-1;0.6;25;1;;
Marion;30;375.64;0;0.5;-1;0;0.5;-1;0.6;25;1;;
Marion;30;375.66;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.68;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.7;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.72;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.74;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.76;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;375.78;-2;-0.5;-1;-2;-0.5;-1;0.6;25;1;;
Marion;30;375.8;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.82;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.84;-1;0;-1;-1;0;-1;0.6;25;1;;
Marion;30;375.86;0;0.5;-1;0;0.5;-1;0.6;25;1;;
Marion;30;375.88;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.9;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.92;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;375.94;-1;-0.5;-1;-1;-0.5;-1;0.6;25;1;;
Marion;30;375.96;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;375.98;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.02;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.04;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.06;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;376.08;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;376.1;0;0.5;-1;0;0.5;-1;0.6;25;1;;
Marion;30;376.12;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.14;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;376.16;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.18;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.2;0;0.5;-1;0;0.5;-1;0.6;25;1;;
Marion;30;376.22;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.24;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.26;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.28;-1;0;-1;-1;0;-1;0.6;25;1;;
Marion;30;376.3;0;0.5;-1;0;0.5;-1;0.6;25;1;;
Marion;30;376.32;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.34;-1;0.5;-1;-1;0.5;-1;0.6;25;1;;
Marion;30;376.36;1;-0.5;-1;1;-0.5;-1;0.6;25;1;;
Marion;30;376.38;-1;0.5;-1;-1;0.5;-1;0.6;25;1;;
Marion;30;376.4;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.42;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.44;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.46;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.48;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.5;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.52;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;376.54;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.56;-2;-1;-1;-2;-1;-1;0.6;25;1;;
Marion;30;376.58;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.6;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.62;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.64;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;376.66;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.68;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.7;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.72;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.74;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.76;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.78;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.8;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.82;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.84;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.86;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.88;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.9;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.92;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.94;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.96;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;376.98;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.02;-2;0;-1;-2;0;-1;0.6;25;1;;
Marion;30;377.04;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.06;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.08;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;377.1;0;1;-1;0;1;-1;0.6;25;1;;
Marion;30;377.12;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.14;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.16;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.18;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.2;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.22;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.24;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.26;2;0;-1;2;0;-1;0.6;25;1;;
Marion;30;377.28;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.3;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.32;2;-1;-1;2;-1;-1;0.6;25;1;;
Marion;30;377.34;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.36;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.38;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.4;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.42;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.44;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.46;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.48;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.5;2;0;-1;2;0;-1;0.6;25;1;;
Marion;30;377.52;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.54;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.56;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.58;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.6;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.62;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.64;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.66;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.68;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.7;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.72;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.74;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.76;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.78;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.8;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.82;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.84;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.86;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.88;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.9;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.92;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.94;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.96;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;377.98;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378;-2;-1;-1;-2;-1;-1;0.6;25;1;;
Marion;30;378.02;-4;0;-1;-4;0;-1;0.6;25;1;;
Marion;30;378.04;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.06;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.08;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.1;0;-1;-1;0;-1;-1;0.6;25;1;;
Marion;30;378.12;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;378.14;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.16;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.18;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.2;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.22;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.24;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.26;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.28;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.3;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.32;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.34;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.36;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.38;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.4;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;378.42;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.44;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.46;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.48;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.5;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.52;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.54;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.56;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.58;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.6;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.62;0;0;-1;0;0;-1;0.6;25;1;;
Marion;30;378.64;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.66;-2;-1;-1;-2;-1;-1;0.6;25;1;;
Marion;30;378.68;2;0;-1;2;0;-1;0.6;25;1;;
Marion;30;378.7;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.72;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.74;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.76;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.78;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.8;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.82;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.84;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.86;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.88;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.9;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.92;-2;1;-1;-2;1;-1;0.6;25;1;;
Marion;30;378.94;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.96;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;378.98;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;379;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;379.02;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;379.04;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;379.06;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;379.08;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;379.1;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;379.12;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;379.14;2;-1;-1;2;-1;-1;0.6;25;1;;
Marion;30;379.16;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;379.18;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;379.2;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;379.22;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;379.24;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
Marion;30;379.26;-0.5;-0.5;-1;-0.5;-0.5;-1;0.6;25;1;;
